WKT,id,x_center,y_center
"POLYGON ((123.925781249999801 7.05728235297157,123.925781249999801 7.068185318145822,123.936767578124787 7.068185318145823,123.936767578124787 7.057282352971569,123.925781249999801 7.05728235297157))",2999,123.931274,7.062734
"POLYGON ((123.925781249999801 7.046379130937702,123.925781249999801 7.05728235297157,123.936767578124787 7.057282352971569,123.936767578124787 7.046379130937702,123.925781249999801 7.046379130937702))",3000,123.931274,7.051831
"POLYGON ((123.925781249999801 7.03547565243302,123.925781249999801 7.046379130937702,123.936767578124787 7.046379130937702,123.936767578124787 7.03547565243302,123.925781249999801 7.03547565243302))",3001,123.931274,7.040927
"POLYGON ((123.925781249999801 7.024571917846367,123.925781249999801 7.03547565243302,123.936767578124787 7.03547565243302,123.936767578124787 7.024571917846365,123.925781249999801 7.024571917846367))",3002,123.931274,7.030024
"POLYGON ((123.925781249999801 7.013667927566629,123.925781249999801 7.024571917846367,123.936767578124787 7.024571917846365,123.936767578124787 7.013667927566628,123.925781249999801 7.013667927566629))",3003,123.931274,7.019120
"POLYGON ((123.925781249999801 7.002763681982739,123.925781249999801 7.013667927566629,123.936767578124787 7.013667927566628,123.936767578124787 7.002763681982738,123.925781249999801 7.002763681982739))",3004,123.931274,7.008216
"POLYGON ((123.925781249999801 6.991859181483682,123.925781249999801 7.002763681982739,123.936767578124787 7.002763681982738,123.936767578124787 6.991859181483683,123.925781249999801 6.991859181483682))",3005,123.931274,6.997311
"POLYGON ((123.925781249999801 6.980954426458484,123.925781249999801 6.991859181483682,123.936767578124787 6.991859181483683,123.936767578124787 6.980954426458484,123.925781249999801 6.980954426458484))",3006,123.931274,6.986407
"POLYGON ((123.925781249999801 6.97004941729622,123.925781249999801 6.980954426458484,123.936767578124787 6.980954426458484,123.936767578124787 6.970049417296222,123.925781249999801 6.97004941729622))",3007,123.931274,6.975502
"POLYGON ((123.925781249999801 6.959144154386006,123.925781249999801 6.97004941729622,123.936767578124787 6.970049417296222,123.936767578124787 6.959144154386006,123.925781249999801 6.959144154386006))",3008,123.931274,6.964597
"POLYGON ((123.925781249999801 6.94823863811701,123.925781249999801 6.959144154386006,123.936767578124787 6.959144154386006,123.936767578124787 6.94823863811701,123.925781249999801 6.94823863811701))",3009,123.931274,6.953691
"POLYGON ((123.925781249999801 6.937332868878439,123.925781249999801 6.94823863811701,123.936767578124787 6.94823863811701,123.936767578124787 6.937332868878438,123.925781249999801 6.937332868878439))",3010,123.931274,6.942786
"POLYGON ((123.925781249999801 6.926426847059552,123.925781249999801 6.937332868878439,123.936767578124787 6.937332868878438,123.936767578124787 6.926426847059552,123.925781249999801 6.926426847059552))",3011,123.931274,6.931880
"POLYGON ((123.925781249999801 6.915520573049648,123.925781249999801 6.926426847059552,123.936767578124787 6.926426847059552,123.936767578124787 6.915520573049648,123.925781249999801 6.915520573049648))",3012,123.931274,6.920974
"POLYGON ((123.925781249999801 6.904614047238077,123.925781249999801 6.915520573049648,123.936767578124787 6.915520573049648,123.936767578124787 6.904614047238078,123.925781249999801 6.904614047238077))",3013,123.931274,6.910067
"POLYGON ((123.925781249999801 6.893707270014231,123.925781249999801 6.904614047238077,123.936767578124787 6.904614047238078,123.936767578124787 6.893707270014231,123.925781249999801 6.893707270014231))",3014,123.931274,6.899161
"POLYGON ((123.925781249999801 6.882800241767549,123.925781249999801 6.893707270014231,123.936767578124787 6.893707270014231,123.936767578124787 6.882800241767548,123.925781249999801 6.882800241767549))",3015,123.931274,6.888254
"POLYGON ((123.925781249999801 6.871892962887514,123.925781249999801 6.882800241767549,123.936767578124787 6.882800241767548,123.936767578124787 6.871892962887514,123.925781249999801 6.871892962887514))",3016,123.931274,6.877347
"POLYGON ((123.925781249999801 6.860985433763655,123.925781249999801 6.871892962887514,123.936767578124787 6.871892962887514,123.936767578124787 6.860985433763655,123.925781249999801 6.860985433763655))",3017,123.931274,6.866439
"POLYGON ((123.925781249999801 6.850077654785548,123.925781249999801 6.860985433763655,123.936767578124787 6.860985433763655,123.936767578124787 6.850077654785547,123.925781249999801 6.850077654785548))",3018,123.931274,6.855532
"POLYGON ((123.925781249999801 6.839169626342806,123.925781249999801 6.850077654785548,123.936767578124787 6.850077654785547,123.936767578124787 6.839169626342807,123.925781249999801 6.839169626342806))",3019,123.931274,6.844624
"POLYGON ((123.925781249999801 6.828261348825105,123.925781249999801 6.839169626342806,123.936767578124787 6.839169626342807,123.936767578124787 6.828261348825102,123.925781249999801 6.828261348825105))",3020,123.931274,6.833715
"POLYGON ((123.925781249999801 6.817352822622142,123.925781249999801 6.828261348825105,123.936767578124787 6.828261348825102,123.936767578124787 6.817352822622142,123.925781249999801 6.817352822622142))",3021,123.931274,6.822807
"POLYGON ((123.925781249999801 6.806444048123679,123.925781249999801 6.817352822622142,123.936767578124787 6.817352822622142,123.936767578124787 6.806444048123677,123.925781249999801 6.806444048123679))",3022,123.931274,6.811898
"POLYGON ((123.925781249999801 6.795535025719512,123.925781249999801 6.806444048123679,123.936767578124787 6.806444048123677,123.936767578124787 6.795535025719512,123.925781249999801 6.795535025719512))",3023,123.931274,6.800990
"POLYGON ((123.925781249999801 6.784625755799488,123.925781249999801 6.795535025719512,123.936767578124787 6.795535025719512,123.936767578124787 6.784625755799489,123.925781249999801 6.784625755799488))",3024,123.931274,6.790080
"POLYGON ((123.925781249999801 6.773716238753492,123.925781249999801 6.784625755799488,123.936767578124787 6.784625755799489,123.936767578124787 6.773716238753493,123.925781249999801 6.773716238753492))",3025,123.931274,6.779171
"POLYGON ((123.925781249999801 6.762806474971462,123.925781249999801 6.773716238753492,123.936767578124787 6.773716238753493,123.936767578124787 6.762806474971461,123.925781249999801 6.762806474971462))",3026,123.931274,6.768261
"POLYGON ((123.925781249999801 6.751896464843372,123.925781249999801 6.762806474971462,123.936767578124787 6.762806474971461,123.936767578124787 6.751896464843372,123.925781249999801 6.751896464843372))",3027,123.931274,6.757351
"POLYGON ((123.936767578124787 7.395152907137247,123.936767578124787 7.406047717076265,123.947753906249773 7.406047717076263,123.947753906249773 7.395152907137243,123.936767578124787 7.395152907137247))",3063,123.942261,7.400600
"POLYGON ((123.936767578124787 7.384257828309254,123.936767578124787 7.395152907137247,123.947753906249773 7.395152907137243,123.947753906249773 7.384257828309254,123.936767578124787 7.384257828309254))",3064,123.942261,7.389705
"POLYGON ((123.936767578124787 7.37336248097963,123.936767578124787 7.384257828309254,123.947753906249773 7.384257828309254,123.947753906249773 7.37336248097963,123.936767578124787 7.37336248097963))",3065,123.942261,7.378810
"POLYGON ((123.936767578124787 7.362466865535736,123.936767578124787 7.37336248097963,123.947753906249773 7.37336248097963,123.947753906249773 7.362466865535736,123.936767578124787 7.362466865535736))",3066,123.942261,7.367915
"POLYGON ((123.936767578124787 7.351570982365007,123.936767578124787 7.362466865535736,123.947753906249773 7.362466865535736,123.947753906249773 7.351570982365005,123.936767578124787 7.351570982365007))",3067,123.942261,7.357019
"POLYGON ((123.936767578124787 7.340674831854912,123.936767578124787 7.351570982365007,123.947753906249773 7.351570982365005,123.947753906249773 7.340674831854912,123.936767578124787 7.340674831854912))",3068,123.942261,7.346123
"POLYGON ((123.936767578124787 7.329778414392969,123.936767578124787 7.340674831854912,123.947753906249773 7.340674831854912,123.947753906249773 7.329778414392969,123.936767578124787 7.329778414392969))",3069,123.942261,7.335227
"POLYGON ((123.936767578124787 7.318881730366748,123.936767578124787 7.329778414392969,123.947753906249773 7.329778414392969,123.947753906249773 7.318881730366749,123.936767578124787 7.318881730366748))",3070,123.942261,7.324330
"POLYGON ((123.936767578124787 7.307984780163872,123.936767578124787 7.318881730366748,123.947753906249773 7.318881730366749,123.947753906249773 7.307984780163869,123.936767578124787 7.307984780163872))",3071,123.942261,7.313433
"POLYGON ((123.936767578124787 7.297087564171997,123.936767578124787 7.307984780163872,123.947753906249773 7.307984780163869,123.947753906249773 7.297087564171996,123.936767578124787 7.297087564171997))",3072,123.942261,7.302536
"POLYGON ((123.936767578124787 7.286190082778841,123.936767578124787 7.297087564171997,123.947753906249773 7.297087564171996,123.947753906249773 7.286190082778841,123.936767578124787 7.286190082778841))",3073,123.942261,7.291639
"POLYGON ((123.936767578124787 7.275292336372166,123.936767578124787 7.286190082778841,123.947753906249773 7.286190082778841,123.947753906249773 7.275292336372166,123.936767578124787 7.275292336372166))",3074,123.942261,7.280741
"POLYGON ((123.936767578124787 7.264394325339775,123.936767578124787 7.275292336372166,123.947753906249773 7.275292336372166,123.947753906249773 7.264394325339775,123.936767578124787 7.264394325339775))",3075,123.942261,7.269843
"POLYGON ((123.936767578124787 7.25349605006953,123.936767578124787 7.264394325339775,123.947753906249773 7.264394325339775,123.947753906249773 7.253496050069528,123.936767578124787 7.25349605006953))",3076,123.942261,7.258945
"POLYGON ((123.936767578124787 7.242597510949332,123.936767578124787 7.25349605006953,123.947753906249773 7.253496050069528,123.947753906249773 7.242597510949332,123.936767578124787 7.242597510949332))",3077,123.942261,7.248047
"POLYGON ((123.936767578124787 7.231698708367133,123.936767578124787 7.242597510949332,123.947753906249773 7.242597510949332,123.947753906249773 7.231698708367133,123.936767578124787 7.231698708367133))",3078,123.942261,7.237148
"POLYGON ((123.936767578124787 7.188100871179015,123.936767578124787 7.199000723728757,123.947753906249773 7.199000723728758,123.947753906249773 7.188100871179014,123.936767578124787 7.188100871179015))",3082,123.942261,7.193551
"POLYGON ((123.936767578124787 7.177200757107745,123.936767578124787 7.188100871179015,123.947753906249773 7.188100871179014,123.947753906249773 7.177200757107744,123.936767578124787 7.177200757107745))",3083,123.942261,7.182651
"POLYGON ((123.936767578124787 7.166300381903176,123.936767578124787 7.177200757107745,123.947753906249773 7.177200757107744,123.947753906249773 7.166300381903176,123.936767578124787 7.166300381903176))",3084,123.942261,7.171751
"POLYGON ((123.936767578124787 7.155399745953592,123.936767578124787 7.166300381903176,123.947753906249773 7.166300381903176,123.947753906249773 7.155399745953592,123.936767578124787 7.155399745953592))",3085,123.942261,7.160850
"POLYGON ((123.936767578124787 7.144498849647324,123.936767578124787 7.155399745953592,123.947753906249773 7.155399745953592,123.947753906249773 7.144498849647324,123.936767578124787 7.144498849647324))",3086,123.942261,7.149949
"POLYGON ((123.936767578124787 7.133597693372749,123.936767578124787 7.144498849647324,123.947753906249773 7.144498849647324,123.947753906249773 7.13359769337275,123.936767578124787 7.133597693372749))",3087,123.942261,7.139048
"POLYGON ((123.936767578124787 7.12269627751829,123.936767578124787 7.133597693372749,123.947753906249773 7.13359769337275,123.947753906249773 7.12269627751829,123.936767578124787 7.12269627751829))",3088,123.942261,7.128147
"POLYGON ((123.936767578124787 7.111794602472418,123.936767578124787 7.12269627751829,123.947753906249773 7.12269627751829,123.947753906249773 7.111794602472417,123.936767578124787 7.111794602472418))",3089,123.942261,7.117245
"POLYGON ((123.936767578124787 7.100892668623644,123.936767578124787 7.111794602472418,123.947753906249773 7.111794602472417,123.947753906249773 7.100892668623644,123.936767578124787 7.100892668623644))",3090,123.942261,7.106344
"POLYGON ((123.936767578124787 7.089990476360542,123.936767578124787 7.100892668623644,123.947753906249773 7.100892668623644,123.947753906249773 7.089990476360541,123.936767578124787 7.089990476360542))",3091,123.942261,7.095442
"POLYGON ((123.936767578124787 7.079088026071712,123.936767578124787 7.089990476360542,123.947753906249773 7.089990476360541,123.947753906249773 7.079088026071712,123.936767578124787 7.079088026071712))",3092,123.942261,7.084539
"POLYGON ((123.936767578124787 7.068185318145823,123.936767578124787 7.079088026071712,123.947753906249773 7.079088026071712,123.947753906249773 7.068185318145821,123.936767578124787 7.068185318145823))",3093,123.942261,7.073637
"POLYGON ((123.936767578124787 7.057282352971569,123.936767578124787 7.068185318145823,123.947753906249773 7.068185318145821,123.947753906249773 7.057282352971569,123.936767578124787 7.057282352971569))",3094,123.942261,7.062734
"POLYGON ((123.936767578124787 7.046379130937702,123.936767578124787 7.057282352971569,123.947753906249773 7.057282352971569,123.947753906249773 7.046379130937702,123.936767578124787 7.046379130937702))",3095,123.942261,7.051831
"POLYGON ((123.936767578124787 7.03547565243302,123.936767578124787 7.046379130937702,123.947753906249773 7.046379130937702,123.947753906249773 7.03547565243302,123.936767578124787 7.03547565243302))",3096,123.942261,7.040927
"POLYGON ((123.936767578124787 7.024571917846365,123.936767578124787 7.03547565243302,123.947753906249773 7.03547565243302,123.947753906249773 7.024571917846365,123.936767578124787 7.024571917846365))",3097,123.942261,7.030024
